drone_model,dataset,controller,source_file,date,time,message
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,20:33.5,Data Recorder File Index is 4.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,20:33.5,Taking off.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,20:36.2,Home Point Updated.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,34:42.6,Exited Visual Avoidance System.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,34:42.6,Aircraft is close to Home Point. Return-to-Home Mode is now Auto Landing Mode.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,35:03.5,Exited Visual Avoidance System.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,20:35.2,"Home Point Recorded, Return-to-Home Altitude:98FT."
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,35:03.4,Aircraft is close to Home Point. Return-to-Home Mode is now Auto Landing Mode.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,20:40.4,Strong Interference. Fly with caution.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,21:27.0,Strong Interference. Fly with caution.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,23:07.6,Strong Interference. Fly with caution.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,34:52.4,Braking now! Return sticks to midpoints first.
DJI_Phantom_4,df005,mobile_android_backup,DJIFlightRecord_2017-06-29_[11-20-32].csv,6/29/2017,36:13.7,Braking now! Return sticks to midpoints first.
